cartridge,bullet_diameter,bullet_brand,bullet_type,bullet_weight,powder_type,burn_rate_index,charge_weight,velocity_fps,coal
7mm_rem_mag,0.284,berger,hybrid_target,180,vihtavuori_n565,156,62.7,2799,3.287
300_blk,0.308,hornady,interbond,150,hodgdon_trail_boss,22,6,871,2.235
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n140,112,30.1,2051,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n150,124,30.1,2077,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n160,143,34,2119,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n540,117,31.2,2185,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n550,129,34.7,2247,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n560,147,39.4,2270,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n150,124,33.8,2270,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n140,112,34.3,2277,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n555,144,37.8,2290,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n565,156,41.7,2303,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n540,117,35.2,2402,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n160,143,41.2,2428,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n550,129,38.3,2467,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n555,144,41.5,2503,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n560,147,43.5,2543,2.74
6_5_creedmoor,0.264,hornady,Interlock,160,vihtavuori_n565,156,45.8,2546,2.74
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n150,124,29.3,2234,2.677
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n140,112,30.9,2287,2.677
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n150,124,30.9,2290,2.795
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n140,112,31.6,2323,2.795
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n540,117,30.9,2323,2.677
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n140,112,31.9,2329,2.697
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n150,124,32.4,2333,2.697
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n160,143,35.5,2333,2.677
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n550,129,34,2375,2.677
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n160,143,37,2392,2.795
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n540,117,32.4,2415,2.795
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n555,144,37,2438,2.677
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n560,147,39.4,2438,2.677
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n150,124,33,2438,2.677
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n540,117,34,2480,2.697
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n160,143,39.7,2480,2.697
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n550,129,35.5,2484,2.795
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n140,112,34.6,2497,2.677
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n555,144,38.6,2503,2.795
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n560,147,40.9,2510,2.795
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n150,124,35.3,2543,2.795
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n550,129,37,2546,2.697
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n560,147,42,2566,2.697
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n160,143,39.8,2566,2.677
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n140,112,36,2569,2.795
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n150,124,36.3,2569,2.697
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n540,117,34.9,2569,2.677
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n140,112,36,2575,2.697
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n555,144,40.9,2608,2.697
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n550,129,37.8,2618,2.677
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n540,117,36.4,2651,2.795
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n555,144,40.9,2654,2.677
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n160,143,42.4,2674,2.795
6_5_creedmoor,0.264,hornady,InterLock SP,140,vihtavuori_n560,147,43.5,2687,2.677
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n550,129,39.2,2703,2.795
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n160,143,44.1,2726,2.697
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n540,117,38.3,2740,2.697
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n555,144,43.5,2749,2.795
260_rem,0.264,hornady,Interlock SP,129,vihtavuori_n560,147,44.9,2772,2.795
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n550,129,40.6,2782,2.697
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n560,147,46.6,2825,2.697
6_5_creedmoor,0.264,hornady,Interlock SP,129,vihtavuori_n555,144,44.9,2854,2.697
308_win,0.308,hornady,interlock_btsp,180,vihtavuori_n135,102,36.3,2264,2.74
308_win,0.308,hornady,interlock_btsp,180,vihtavuori_n150,124,39.4,2336,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n130,84,34,2349,2.74
308_win,0.308,hornady,interlock_btsp,180,vihtavuori_n140,112,39.4,2349,2.74
308_win,0.308,hornady,interlock_btsp,180,vihtavuori_n540,117,39.8,2362,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n133,89,36.3,2385,2.74
308_win,0.308,hornady,interlock_btsp,180,vihtavuori_n550,129,43.8,2415,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n135,102,37.8,2428,2.74
308_win,0.308,hornady,interlock_btsp,180,vihtavuori_n135,102,39.8,2467,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n140,112,40.9,2470,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n540,117,40.9,2490,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n150,124,41.4,2493,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n130,84,35.5,2513,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n130,84,36.6,2520,2.74
308_win,0.308,hornady,interlock_btsp,180,vihtavuori_n140,112,42.9,2539,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n135,102,39.4,2552,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n550,129,45.1,2552,2.74
308_win,0.308,hornady,interlock_btsp,180,vihtavuori_n150,124,43.2,2552,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n133,89,38.7,2566,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n140,112,41.7,2575,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n133,89,39.7,2582,2.74
308_win,0.308,hornady,interlock_btsp,180,vihtavuori_n540,117,43.5,2585,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n135,102,41.1,2615,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n150,124,43.2,2628,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n540,117,43.5,2641,2.74
308_win,0.308,hornady,interlock_btsp,180,vihtavuori_n550,129,47.5,2641,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n550,129,47.1,2667,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n140,112,44.4,2687,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n150,124,44.9,2694,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n130,84,38.7,2703,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n540,117,44.9,2726,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n133,89,42,2762,2.74
308_win,0.308,hornady,interlock_btsp,165,vihtavuori_n550,129,49.1,2769,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n135,102,43.2,2779,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n140,112,45.8,2815,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n150,124,46.6,2818,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n540,117,47.4,2874,2.74
308_win,0.308,hornady,interlock_btsp,150,vihtavuori_n550,129,50.9,2894,2.74
308_win,0.308,berger,juggernaut_target,185,vihtavuori_n140,112,37,2192,2.795
308_win,0.308,berger,juggernaut_target,185,vihtavuori_n150,124,37.5,2211,2.795
308_win,0.308,berger,juggernaut_target,185,vihtavuori_n540,117,37.8,2254,2.795
308_win,0.308,berger,juggernaut_target,185,vihtavuori_n550,129,40.6,2293,2.795
308_win,0.308,berger,juggernaut_target,185,vihtavuori_n140,112,40.3,2395,2.795
308_win,0.308,berger,juggernaut_target,185,vihtavuori_n150,124,40.6,2408,2.795
308_win,0.308,berger,juggernaut_target,185,vihtavuori_n540,117,41.1,2487,2.795
308_win,0.308,berger,juggernaut_target,185,vihtavuori_n550,129,43.4,2507,2.795
300_blk,0.308,lapua,lock_base,150,vihtavuori_n120,81,9.3,1040,2.244
300_blk,0.308,lapua,lock_base,150,vihtavuori_n120,81,19.6,2018,2.244
308_win,0.308,lapua,lockbase,150,vihtavuori_n530,100,37.8,2605,2.756
308_win,0.308,lapua,lockbase,150,vihtavuori_n140,112,42.4,2625,2.756
308_win,0.308,lapua,lockbase,150,vihtavuori_n150,124,43.2,2635,2.756
308_win,0.308,lapua,lockbase,150,vihtavuori_n540,117,42.9,2648,2.756
308_win,0.308,lapua,lockbase,150,vihtavuori_n135,102,39.5,2657,2.756
308_win,0.308,lapua,lockbase,150,vihtavuori_n150,124,45.2,2740,2.756
308_win,0.308,lapua,lockbase,150,vihtavuori_n140,112,44.7,2799,2.756
308_win,0.308,lapua,lockbase,150,vihtavuori_n135,102,43.7,2904,2.756
308_win,0.308,lapua,lockbase,150,vihtavuori_n530,100,42.6,2927,2.756
308_win,0.308,lapua,lockbase,150,vihtavuori_n540,117,46.3,2956,2.756
308_win,0.308,lapua,lockbase_b476,170,vihtavuori_n540,117,40.1,2308,2.795
308_win,0.308,lapua,lockbase_b476,170,vihtavuori_n135,102,37.4,2328,2.795
308_win,0.308,lapua,lockbase_b476,170,vihtavuori_n140,112,39.5,2345,2.795
308_win,0.308,lapua,lockbase_b476,170,vihtavuori_n550,129,42.8,2360,2.795
308_win,0.308,lapua,lockbase_b476,170,vihtavuori_n150,124,40.2,2361,2.795
308_win,0.308,lapua,lockbase_b476,170,vihtavuori_n135,102,42.9,2645,2.795
308_win,0.308,lapua,lockbase_b476,170,vihtavuori_n140,112,45.5,2696,2.795
308_win,0.308,lapua,lockbase_b476,170,vihtavuori_n150,124,45.5,2734,2.795
308_win,0.308,lapua,lockbase_b476,170,vihtavuori_n540,117,46.3,2762,2.795
308_win,0.308,lapua,lockbase_b476,170,vihtavuori_n550,129,48.5,2772,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n150,124,30.9,2178,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n150,124,30.4,2201,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n150,124,30.9,2234,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n540,117,32.7,2267,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n150,124,32.4,2287,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n540,117,32.1,2300,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n550,129,35.5,2320,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n560,147,42.4,2326,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n550,129,34.9,2326,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n160,143,40.1,2329,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n160,143,37.3,2343,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n160,143,38.6,2369,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n560,147,40.1,2372,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n150,124,35,2392,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n555,144,37.8,2392,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n540,117,33.6,2398,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n555,144,40.1,2408,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n565,156,41.7,2418,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n550,129,35.5,2425,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n150,124,34.3,2425,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n160,143,40.6,2428,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n550,129,36.6,2431,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n165,153,42,2448,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n560,147,42.9,2461,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n150,124,35.3,2461,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n555,144,40.4,2490,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n150,124,36.3,2516,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n560,147,41.7,2516,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n540,117,37,2520,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n540,117,36,2526,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n565,156,43.2,2543,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n550,129,38.1,2546,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n160,143,43.7,2552,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n555,144,39.7,2552,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n550,129,39,2559,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n160,143,41.4,2569,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n555,144,41.7,2618,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n560,147,43.8,2625,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n540,117,38.1,2635,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n555,144,44.6,2638,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n160,143,43.1,2638,2.795
260_rem,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n560,147,46.8,2641,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n565,156,46.8,2648,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n550,129,39,2651,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n550,129,40.1,2667,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n160,143,44.8,2667,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,153.5,vihtavuori_n165,153,46.9,2680,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n560,147,47.4,2730,2.795
260_rem,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n555,144,45.2,2733,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n560,147,44.6,2740,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n555,144,43.2,2746,2.795
6_5_creedmoor,0.264,berger,Long Range Hybrid Target,144,vihtavuori_n565,156,47.1,2746,2.795
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n130,84,33.2,2254,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n135,102,37,2316,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n133,89,36.3,2329,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n140,112,39.7,2372,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n540,117,40.9,2418,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n150,124,40.9,2418,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n130,84,36,2428,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n550,129,44.8,2457,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n133,89,38.9,2477,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n135,102,40.6,2516,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n140,112,43.5,2579,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n150,124,44.1,2585,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n540,117,44.3,2638,2.8
308_win,0.308,berger,long_range_bt_target,175,vihtavuori_n550,129,48.3,2667,2.8
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n160,143,31.8,2290,2.795
223_rem,0.225,berger,long_range_hybrid_target,85.5,vihtavuori_n133,89,19.3,2375,2.323
223_rem,0.225,berger,long_range_hybrid_target,85.5,vihtavuori_n135,102,20.1,2408,2.323
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n165,153,38,2408,2.795
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n550,129,33.8,2434,2.795
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n555,144,35.8,2438,2.795
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n560,147,38.1,2444,2.795
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n565,156,40,2464,2.795
223_rem,0.225,berger,long_range_hybrid_target,85.5,vihtavuori_n140,112,21.9,2477,2.323
223_rem,0.225,berger,long_range_hybrid_target,85.5,vihtavuori_n150,124,22.4,2487,2.323
223_rem,0.225,berger,long_range_hybrid_target,85.5,vihtavuori_n540,117,22.8,2523,2.323
223_rem,0.225,berger,long_range_hybrid_target,85.5,vihtavuori_n133,89,21.3,2602,2.323
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n160,143,38.4,2615,2.795
223_rem,0.225,berger,long_range_hybrid_target,85.5,vihtavuori_n135,102,22.1,2638,2.323
223_rem,0.225,berger,long_range_hybrid_target,85.5,vihtavuori_n150,124,24.7,2700,2.323
223_rem,0.225,berger,long_range_hybrid_target,85.5,vihtavuori_n140,112,23.9,2710,2.323
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n550,129,38.3,2720,2.795
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n165,153,45.1,2736,2.795
223_rem,0.225,berger,long_range_hybrid_target,85.5,vihtavuori_n540,117,24.7,2746,2.323
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n560,147,43.2,2749,2.795
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n565,156,45.1,2749,2.795
243_win,0.243,berger,long_range_hybrid_target,109,vihtavuori_n555,144,41.8,2756,2.795
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n133,89,34,2208,2.795
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n140,112,31.5,2211,2.795
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n150,124,31.3,2231,2.795
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n135,102,36.1,2247,2.795
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n150,124,31.6,2260,2.748
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n140,112,38.7,2300,2.795
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n140,112,31.6,2306,2.748
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n150,124,39.7,2329,2.795
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n540,117,40.1,2336,2.795
223_rem,0.225,barnes,lrx_bt,77,vihtavuori_n140,112,21.6,2339,2.26
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n540,117,34.7,2372,2.795
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n550,129,42.4,2392,2.795
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n160,143,38.6,2411,2.795
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n133,89,37.7,2415,2.795
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n160,143,38.6,2421,2.748
223_rem,0.225,barnes,lrx_bt,77,vihtavuori_n540,117,21.6,2425,2.26
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n540,117,34,2428,2.748
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n550,129,36.7,2451,2.795
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n135,102,40.1,2474,2.795
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n550,129,36.3,2484,2.748
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n560,147,42.9,2503,2.795
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n150,124,36,2510,2.795
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n560,147,41.7,2510,2.748
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n140,112,36.6,2520,2.795
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n565,156,45.1,2526,2.795
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n140,112,43.2,2526,2.795
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n140,112,35.6,2530,2.748
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n150,124,36,2533,2.748
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n150,124,43.7,2539,2.795
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n555,144,40.1,2543,2.748
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n540,117,45.2,2605,2.795
308_win,0.308,barnes,lrx_bt,175,vihtavuori_n550,129,47.7,2631,2.795
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n540,117,38.3,2651,2.795
223_rem,0.225,barnes,lrx_bt,77,vihtavuori_n140,112,24.7,2674,2.26
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n160,143,44.6,2697,2.795
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n540,117,37.7,2697,2.748
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n160,143,43.8,2723,2.748
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n550,129,40.9,2733,2.795
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n550,129,39.8,2743,2.748
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n565,156,49.8,2756,2.795
223_rem,0.225,barnes,lrx_bt,77,vihtavuori_n540,117,24.8,2776,2.26
260_rem,0.264,barnes,lrx_bt,127,vihtavuori_n560,147,47.7,2779,2.795
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n560,147,46.5,2805,2.748
6_5_creedmoor,0.264,barnes,lrx_bt,127,vihtavuori_n555,144,45.8,2831,2.748
300_blk,0.308,sierra,match_king,125,vihtavuori_n105,59,10.2,1742,2.209
300_blk,0.308,sierra,match_king,125,vihtavuori_n105,59,11.7,1811,2.209
300_blk,0.308,sierra,match_king,125,vihtavuori_n110,64,14.2,1864,2.209
300_blk,0.308,sierra,match_king,125,vihtavuori_n110,64,15.7,2011,2.209
260_rem,0.264,sierra,match_king,142,vihtavuori_n165,153,44.5,2620,
270_win,0.277,sierra,MatchKing,115,vihtavuori_n150,124,39.5,2733,3.287
270_win,0.277,sierra,MatchKing,115,vihtavuori_n160,143,46,2769,3.287
270_win,0.277,sierra,MatchKing,115,vihtavuori_n550,129,44.3,2858,3.287
270_win,0.277,sierra,MatchKing,115,vihtavuori_n150,124,45.4,3031,3.287
270_win,0.277,sierra,MatchKing,115,vihtavuori_n550,129,49.1,3130,3.287
270_win,0.277,sierra,MatchKing,115,vihtavuori_n160,143,54.6,3143,3.287
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n150,124,27.8,2126,2.815
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n160,143,31.6,2218,2.815
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n540,117,29.3,2238,2.815
260_rem,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n140,112,31.6,2287,2.795
260_rem,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n150,124,31.6,2287,2.795
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n165,153,35.5,2310,2.815
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n550,129,32.7,2313,2.815
260_rem,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n540,117,32.4,2320,2.795
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n560,147,37,2339,2.815
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n555,144,34.7,2346,2.815
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n565,156,39.4,2365,2.815
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n150,124,32.3,2388,2.815
260_rem,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n550,129,36.7,2405,2.795
260_rem,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n160,143,40.1,2421,2.795
260_rem,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n555,144,40.1,2467,2.795
260_rem,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n560,147,42.4,2467,2.795
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n160,143,37.2,2480,2.815
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n540,117,33.5,2493,2.815
260_rem,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n140,112,35.8,2513,2.795
260_rem,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n150,124,36.3,2516,2.795
6_5_creedmoor,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n550,129,36.9,2569,2.815
260_rem,0.264,lapua,MaxRange Target GB582,144,vihtavuori_n540,117,36.7,2582,2.795
